"Wavenumber","Intensity"
"5498.89442","-0.20514"
"5497.93021","-0.20174"
"5496.966","-0.2035"
"5496.00179","-0.20927"
"5495.03757","-0.21176"
"5494.07336","-0.2089"
"5493.10915","-0.2068"
"5492.14494","-0.2072"
"5491.18073","-0.20627"
"5490.21652","-0.20396"
"5489.25231","-0.20242"
"5488.2881","-0.2021"
"5487.32389","-0.20266"
"5486.35968","-0.20348"
"5485.39547","-0.2037"
"5484.43126","-0.20256"
"5483.46704","-0.20044"
"5482.50283","-0.199"
"5481.53862","-0.20016"
"5480.57441","-0.20265"
"5479.6102","-0.2017"
"5478.64599","-0.19657"
"5477.68178","-0.19298"
"5476.71757","-0.19539"
"5475.75336","-0.20154"
"5474.78915","-0.2044"
"5473.82494","-0.20114"
"5472.86073","-0.19651"
"5471.89651","-0.19392"
"5470.9323","-0.19224"
"5469.96809","-0.19092"
"5469.00388","-0.19091"
"5468.03967","-0.1924"
"5467.07546","-0.19402"
"5466.11125","-0.19403"
"5465.14704","-0.19315"
"5464.18283","-0.19287"
"5463.21862","-0.19123"
"5462.25441","-0.18651"
"5461.2902","-0.18262"
"5460.32598","-0.18299"
"5459.36177","-0.18478"
"5458.39756","-0.18502"
"5457.43335","-0.18483"
"5456.46914","-0.18592"
"5455.50493","-0.18742"
"5454.54072","-0.18701"
"5453.57651","-0.18401"
"5452.6123","-0.18016"
"5451.64809","-0.17784"
"5450.68388","-0.17849"
"5449.71967","-0.18187"
"5448.75545","-0.18458"
"5447.79124","-0.18329"
"5446.82703","-0.18073"
"5445.86282","-0.18193"
"5444.89861","-0.18553"
"5443.9344","-0.18596"
"5442.97019","-0.18293"
"5442.00598","-0.181"
"5441.04177","-0.18239"
"5440.07756","-0.18437"
"5439.11335","-0.18433"
"5438.14913","-0.18284"
"5437.18492","-0.18065"
"5436.22071","-0.17861"
"5435.2565","-0.17896"
"5434.29229","-0.18125"
"5433.32808","-0.18192"
"5432.36387","-0.18039"
"5431.39966","-0.17902"
"5430.43545","-0.17914"
"5429.47124","-0.18027"
"5428.50703","-0.18111"
"5427.54282","-0.18051"
"5426.5786","-0.1788"
"5425.61439","-0.17732"
"5424.65018","-0.17684"
"5423.68597","-0.17718"
"5422.72176","-0.17772"
"5421.75755","-0.17791"
"5420.79334","-0.17751"
"5419.82913","-0.17662"
"5418.86492","-0.17541"
"5417.90071","-0.17429"
"5416.9365","-0.17367"
"5415.97229","-0.17346"
"5415.00807","-0.17434"
"5414.04386","-0.17716"
"5413.07965","-0.1789"
"5412.11544","-0.17679"
"5411.15123","-0.17437"
"5410.18702","-0.17457"
"5409.22281","-0.17532"
"5408.2586","-0.17502"
"5407.29439","-0.17415"
"5406.33018","-0.17316"
"5405.36597","-0.17239"
"5404.40176","-0.17255"
"5403.43754","-0.17348"
"5402.47333","-0.17386"
"5401.50912","-0.17311"
"5400.54491","-0.17178"
"5399.5807","-0.1706"
"5398.61649","-0.17006"
"5397.65228","-0.17073"
"5396.68807","-0.17237"
"5395.72386","-0.17283"
"5394.75965","-0.17183"
"5393.79544","-0.17243"
"5392.83123","-0.17425"
"5391.86701","-0.17378"
"5390.9028","-0.17151"
"5389.93859","-0.16996"
"5388.97438","-0.1695"
"5388.01017","-0.16899"
"5387.04596","-0.16861"
"5386.08175","-0.16999"
"5385.11754","-0.1722"
"5384.15333","-0.1726"
"5383.18912","-0.17162"
"5382.22491","-0.17088"
"5381.2607","-0.17066"
"5380.29648","-0.17065"
"5379.33227","-0.17024"
"5378.36806","-0.16967"
"5377.40385","-0.17061"
"5376.43964","-0.17223"
"5375.47543","-0.1717"
"5374.51122","-0.17031"
"5373.54701","-0.17028"
"5372.5828","-0.17074"
"5371.61859","-0.1708"
"5370.65438","-0.17066"
"5369.69017","-0.17032"
"5368.72595","-0.16975"
"5367.76174","-0.16925"
"5366.79753","-0.16892"
"5365.83332","-0.16847"
"5364.86911","-0.16831"
"5363.9049","-0.16887"
"5362.94069","-0.16913"
"5361.97648","-0.1682"
"5361.01227","-0.16705"
"5360.04806","-0.16693"
"5359.08385","-0.16773"
"5358.11964","-0.1685"
"5357.15542","-0.16835"
"5356.19121","-0.16705"
"5355.227","-0.16563"
"5354.26279","-0.16604"
"5353.29858","-0.16869"
"5352.33437","-0.17088"
"5351.37016","-0.17006"
"5350.40595","-0.16746"
"5349.44174","-0.16608"
"5348.47753","-0.16654"
"5347.51332","-0.16616"
"5346.54911","-0.1634"
"5345.58489","-0.16145"
"5344.62068","-0.16354"
"5343.65647","-0.16668"
"5342.69226","-0.16734"
"5341.72805","-0.16627"
"5340.76384","-0.16441"
"5339.79963","-0.16309"
"5338.83542","-0.16479"
"5337.87121","-0.16782"
"5336.907","-0.16828"
"5335.94279","-0.16707"
"5334.97858","-0.16584"
"5334.01436","-0.1644"
"5333.05015","-0.16364"
"5332.08594","-0.16451"
"5331.12173","-0.16544"
"5330.15752","-0.16459"
"5329.19331","-0.16266"
"5328.2291","-0.1623"
"5327.26489","-0.16478"
"5326.30068","-0.1671"
"5325.33647","-0.16674"
"5324.37226","-0.16557"
"5323.40805","-0.16513"
"5322.44383","-0.16476"
"5321.47962","-0.1642"
"5320.51541","-0.1638"
"5319.5512","-0.16344"
"5318.58699","-0.16299"
"5317.62278","-0.16288"
"5316.65857","-0.16341"
"5315.69436","-0.16405"
"5314.73015","-0.16407"
"5313.76594","-0.16357"
"5312.80173","-0.16318"
"5311.83752","-0.1631"
"5310.8733","-0.16294"
"5309.90909","-0.16199"
"5308.94488","-0.16068"
"5307.98067","-0.16103"
"5307.01646","-0.16305"
"5306.05225","-0.16371"
"5305.08804","-0.16245"
"5304.12383","-0.16146"
"5303.15962","-0.16149"
"5302.19541","-0.16162"
"5301.2312","-0.16139"
"5300.26698","-0.16157"
"5299.30277","-0.16228"
"5298.33856","-0.16259"
"5297.37435","-0.1624"
"5296.41014","-0.16219"
"5295.44593","-0.16187"
"5294.48172","-0.16148"
"5293.51751","-0.16129"
"5292.5533","-0.16097"
"5291.58909","-0.16069"
"5290.62488","-0.16179"
"5289.66067","-0.1635"
"5288.69645","-0.1632"
"5287.73224","-0.16137"
"5286.76803","-0.15993"
"5285.80382","-0.15961"
"5284.83961","-0.16045"
"5283.8754","-0.16118"
"5282.91119","-0.16057"
"5281.94698","-0.15955"
"5280.98277","-0.15956"
"5280.01856","-0.16049"
"5279.05435","-0.16087"
"5278.09014","-0.16035"
"5277.12592","-0.15998"
"5276.16171","-0.16007"
"5275.1975","-0.16024"
"5274.23329","-0.16037"
"5273.26908","-0.16054"
"5272.30487","-0.16063"
"5271.34066","-0.16026"
"5270.37645","-0.15978"
"5269.41224","-0.16039"
"5268.44803","-0.16147"
"5267.48382","-0.1612"
"5266.51961","-0.15959"
"5265.55539","-0.15768"
"5264.59118","-0.15722"
"5263.62697","-0.15877"
"5262.66276","-0.15983"
"5261.69855","-0.16015"
"5260.73434","-0.16078"
"5259.77013","-0.16064"
"5258.80592","-0.15985"
"5257.84171","-0.15936"
"5256.8775","-0.1586"
"5255.91329","-0.15809"
"5254.94908","-0.15969"
"5253.98486","-0.16179"
"5253.02065","-0.16135"
"5252.05644","-0.15959"
"5251.09223","-0.15829"
"5250.12802","-0.15679"
"5249.16381","-0.15591"
"5248.1996","-0.15795"
"5247.23539","-0.16065"
"5246.27118","-0.15995"
"5245.30697","-0.158"
"5244.34276","-0.15881"
"5243.37855","-0.16065"
"5242.41433","-0.16024"
"5241.45012","-0.15885"
"5240.48591","-0.15841"
"5239.5217","-0.15854"
"5238.55749","-0.15879"
"5237.59328","-0.15901"
"5236.62907","-0.15876"
"5235.66486","-0.15811"
"5234.70065","-0.1579"
"5233.73644","-0.15832"
"5232.77223","-0.15823"
"5231.80802","-0.15795"
"5230.8438","-0.1588"
"5229.87959","-0.1596"
"5228.91538","-0.15892"
"5227.95117","-0.15724"
"5226.98696","-0.15581"
"5226.02275","-0.15656"
"5225.05854","-0.15909"
"5224.09433","-0.15979"
"5223.13012","-0.15863"
"5222.16591","-0.15812"
"5221.2017","-0.15807"
"5220.23749","-0.15747"
"5219.27327","-0.15704"
"5218.30906","-0.15735"
"5217.34485","-0.15756"
"5216.38064","-0.15728"
"5215.41643","-0.15699"
"5214.45222","-0.15711"
"5213.48801","-0.15761"
"5212.5238","-0.15809"
"5211.55959","-0.15781"
"5210.59538","-0.15654"
"5209.63117","-0.15583"
"5208.66696","-0.1562"
"5207.70274","-0.15547"
"5206.73853","-0.15527"
"5205.77432","-0.15781"
"5204.81011","-0.15918"
"5203.8459","-0.15806"
"5202.88169","-0.15735"
"5201.91748","-0.15764"
"5200.95327","-0.15786"
"5199.98906","-0.15746"
"5199.02485","-0.15636"
"5198.06064","-0.15566"
"5197.09643","-0.15656"
"5196.13221","-0.15762"
"5195.168","-0.15717"
"5194.20379","-0.1563"
"5193.23958","-0.15617"
"5192.27537","-0.15638"
"5191.31116","-0.15615"
"5190.34695","-0.15553"
"5189.38274","-0.15556"
"5188.41853","-0.15631"
"5187.45432","-0.15636"
"5186.49011","-0.15548"
"5185.5259","-0.15576"
"5184.56168","-0.1576"
"5183.59747","-0.15813"
"5182.63326","-0.15682"
"5181.66905","-0.15594"
"5180.70484","-0.15613"
"5179.74063","-0.15628"
"5178.77642","-0.15604"
"5177.81221","-0.15597"
"5176.848","-0.15618"
"5175.88379","-0.15637"
"5174.91958","-0.15628"
"5173.95536","-0.15605"
"5172.99115","-0.15582"
"5172.02694","-0.15535"
"5171.06273","-0.15533"
"5170.09852","-0.15598"
"5169.13431","-0.15609"
"5168.1701","-0.15555"
"5167.20589","-0.15538"
"5166.24168","-0.15549"
"5165.27747","-0.15526"
"5164.31326","-0.15545"
"5163.34905","-0.15643"
"5162.38483","-0.15659"
"5161.42062","-0.15564"
"5160.45641","-0.15524"
"5159.4922","-0.15555"
"5158.52799","-0.15546"
"5157.56378","-0.15519"
"5156.59957","-0.15535"
"5155.63536","-0.1555"
"5154.67115","-0.15524"
"5153.70694","-0.15487"
"5152.74273","-0.15483"
"5151.77852","-0.15513"
"5150.8143","-0.15549"
"5149.85009","-0.15571"
"5148.88588","-0.15561"
"5147.92167","-0.15529"
"5146.95746","-0.15507"
"5145.99325","-0.15515"
"5145.02904","-0.15548"
"5144.06483","-0.15551"
"5143.10062","-0.15508"
"5142.13641","-0.15516"
"5141.1722","-0.15564"
"5140.20799","-0.15536"
"5139.24377","-0.15476"
"5138.27956","-0.15476"
"5137.31535","-0.15498"
"5136.35114","-0.15497"
"5135.38693","-0.15483"
"5134.42272","-0.15465"
"5133.45851","-0.15456"
"5132.4943","-0.15465"
"5131.53009","-0.15469"
"5130.56588","-0.15466"
"5129.60167","-0.15464"
"5128.63746","-0.15459"
"5127.67324","-0.15457"
"5126.70903","-0.15452"
"5125.74482","-0.15428"
"5124.78061","-0.15393"
"5123.8164","-0.15381"
"5122.85219","-0.1541"
"5121.88798","-0.15437"
"5120.92377","-0.15417"
"5119.95956","-0.15391"
"5118.99535","-0.15383"
"5118.03114","-0.15344"
"5117.06693","-0.153"
"5116.10271","-0.15297"
"5115.1385","-0.153"
"5114.17429","-0.15295"
"5113.21008","-0.15287"
"5112.24587","-0.15263"
"5111.28166","-0.15235"
"5110.31745","-0.15221"
"5109.35324","-0.15224"
"5108.38903","-0.15233"
"5107.42482","-0.15237"
"5106.46061","-0.15239"
"5105.4964","-0.1524"
