Wavenumber,Intensity
5244.34276,-0.04231
5243.37855,-0.04216
5242.41433,-0.04155
5241.45012,-0.04124
5240.48591,-0.04137
5239.5217,-0.04159
5238.55749,-0.04172
5237.59328,-0.04181
5236.62907,-0.04189
5235.66486,-0.04199
5234.70065,-0.04217
5233.73644,-0.04239
5232.77223,-0.04242
5231.80802,-0.04213
5230.8438,-0.04168
5229.87959,-0.04144
5228.91538,-0.04163
5227.95117,-0.04201
5226.98696,-0.0423
5226.02275,-0.04227
5225.05854,-0.04162
5224.09433,-0.04072
5223.13012,-0.04043
5222.16591,-0.04074
5221.2017,-0.04113
5220.23749,-0.04147
5219.27327,-0.04181
5218.30906,-0.04192
5217.34485,-0.04177
5216.38064,-0.04167
5215.41643,-0.04181
5214.45222,-0.04192
5213.48801,-0.04189
5212.5238,-0.04191
5211.55959,-0.04203
5210.59538,-0.04218
5209.63117,-0.04228
5208.66696,-0.0421
5207.70274,-0.04159
5206.73853,-0.04119
5205.77432,-0.04106
5204.81011,-0.04104
5203.8459,-0.04112
5202.88169,-0.04131
5201.91748,-0.04147
5200.95327,-0.04157
5199.98906,-0.04165
5199.02485,-0.04177
5198.06064,-0.04195
5197.09643,-0.0421
5196.13221,-0.042
5195.168,-0.04175
5194.20379,-0.04158
5193.23958,-0.04153
5192.27537,-0.04155
5191.31116,-0.04163
5190.34695,-0.04172
5189.38274,-0.04171
5188.41853,-0.04151
5187.45432,-0.04135
5186.49011,-0.04164
5185.5259,-0.04231
5184.56168,-0.04276
5183.59747,-0.04264
5182.63326,-0.04232
5181.66905,-0.04217
5180.70484,-0.04219
5179.74063,-0.04221
5178.77642,-0.04208
5177.81221,-0.04189
5176.848,-0.04182
5175.88379,-0.04186
5174.91958,-0.04188
5173.95536,-0.04186
5172.99115,-0.04182
5172.02694,-0.04186
5171.06273,-0.04207
5170.09852,-0.04223
5169.13431,-0.04211
5168.1701,-0.04192
5167.20589,-0.04182
5166.24168,-0.04179
5165.27747,-0.04182
5164.31326,-0.04185
5163.34905,-0.04171
5162.38483,-0.04137
5161.42062,-0.04114
5160.45641,-0.04123
5159.4922,-0.04145
5158.52799,-0.0416
5157.56378,-0.04174
5156.59957,-0.04184
5155.63536,-0.0417
5154.67115,-0.0414
5153.70694,-0.04124
5152.74273,-0.04134
5151.77852,-0.04152
5150.8143,-0.04169
5149.85009,-0.04188
5148.88588,-0.04201
5147.92167,-0.04192
5146.95746,-0.04174
5145.99325,-0.0417
5145.02904,-0.04192
5144.06483,-0.04226
5143.10062,-0.04245
5142.13641,-0.04227
5141.1722,-0.0418
5140.20799,-0.04148
5139.24377,-0.0415
5138.27956,-0.04157
5137.31535,-0.04149
5136.35114,-0.04145
5135.38693,-0.04157
5134.42272,-0.04183
5133.45851,-0.04205
5132.4943,-0.04202
5131.53009,-0.04183
5130.56588,-0.0417
5129.60167,-0.04161
5128.63746,-0.04153
5127.67324,-0.0415
5126.70903,-0.04153
5125.74482,-0.0416
5124.78061,-0.04165
5123.8164,-0.04163
5122.85219,-0.0415
5121.88798,-0.04126
5120.92377,-0.04106
5119.95956,-0.04103
5118.99535,-0.04103
5118.03114,-0.04098
5117.06693,-0.04093
5116.10271,-0.04082
5115.1385,-0.04051
5114.17429,-0.04007
5113.21008,-0.03974
5112.24587,-0.03972
5111.28166,-0.03984
5110.31745,-0.03982
5109.35324,-0.03967
5108.38903,-0.03958
5107.42482,-0.03953
5106.46061,-0.0395
5105.4964,-0.03955
5104.53218,-0.03956
5103.56797,-0.03937
5102.60376,-0.03918
5101.63955,-0.03926
5100.67534,-0.03945
5099.71113,-0.03949
5098.74692,-0.03936
5097.78271,-0.03928
5096.8185,-0.03934
5095.85429,-0.03944
5094.89008,-0.0395
5093.92587,-0.03954
5092.96165,-0.03959
5091.99744,-0.03961
5091.03323,-0.0396
5090.06902,-0.03961
5089.10481,-0.03965
5088.1406,-0.0396
5087.17639,-0.0395
5086.21218,-0.03945
5085.24797,-0.03944
5084.28376,-0.03939
5083.31955,-0.03941
5082.35534,-0.03955
5081.39112,-0.03962
5080.42691,-0.03949
5079.4627,-0.03931
5078.49849,-0.03925
5077.53428,-0.03931
5076.57007,-0.03932
5075.60586,-0.03921
5074.64165,-0.03907
5073.67744,-0.03899
5072.71323,-0.03896
5071.74902,-0.03895
5070.78481,-0.03902
5069.82059,-0.03919
5068.85638,-0.0393
5067.89217,-0.03929
5066.92796,-0.0393
5065.96375,-0.03935
5064.99954,-0.03935
5064.03533,-0.03937
5063.07112,-0.03944
5062.10691,-0.03943
5061.1427,-0.03932
5060.17849,-0.03934
5059.21428,-0.03953
5058.25006,-0.03968
5057.28585,-0.03967
5056.32164,-0.0396
5055.35743,-0.03956
5054.39322,-0.03952
5053.42901,-0.0395
5052.4648,-0.03952
5051.50059,-0.03944
5050.53638,-0.03918
5049.57217,-0.03891
5048.60796,-0.03879
5047.64374,-0.0388
5046.67953,-0.03888
5045.71532,-0.03903
5044.75111,-0.03916
5043.7869,-0.03917
5042.82269,-0.03914
5041.85848,-0.03915
5040.89427,-0.03914
5039.93006,-0.03914
5038.96585,-0.03921
5038.00164,-0.03926
5037.03743,-0.03926
5036.07321,-0.03921
5035.109,-0.03908
5034.14479,-0.03898
5033.18058,-0.03905
5032.21637,-0.03922
5031.25216,-0.03928
5030.28795,-0.03915
5029.32374,-0.039
5028.35953,-0.039
5027.39532,-0.03919
5026.43111,-0.0394
5025.4669,-0.03939
5024.50268,-0.03915
5023.53847,-0.03894
5022.57426,-0.03886
5021.61005,-0.03883
5020.64584,-0.03883
5019.68163,-0.03889
5018.71742,-0.03899
5017.75321,-0.03908
5016.789,-0.03912
5015.82479,-0.03912
5014.86058,-0.03905
5013.89637,-0.03891
5012.93215,-0.03882
5011.96794,-0.03886
5011.00373,-0.03894
5010.03952,-0.03896
5009.07531,-0.03895
5008.1111,-0.03901
5007.14689,-0.03914
5006.18268,-0.03908
5005.21847,-0.03879
5004.25426,-0.03864
5003.29005,-0.03873
5002.32584,-0.03882
5001.36162,-0.03882
5000.39741,-0.03887
4999.4332,-0.03898
4998.46899,-0.03903
4997.50478,-0.03909
4996.54057,-0.03925
4995.57636,-0.0393
4994.61215,-0.03922
4993.64794,-0.03914
4992.68373,-0.03906
4991.71952,-0.03895
4990.75531,-0.03894
4989.79109,-0.03903
4988.82688,-0.03921
4987.86267,-0.03945
4986.89846,-0.0395
4985.93425,-0.03923
4984.97004,-0.03892
4984.00583,-0.0388
4983.04162,-0.03889
4982.07741,-0.03913
4981.1132,-0.03929
4980.14899,-0.03917
4979.18478,-0.03892
4978.22056,-0.03881
4977.25635,-0.03884
4976.29214,-0.03892
4975.32793,-0.03902
4974.36372,-0.03905
4973.39951,-0.03903
4972.4353,-0.039
4971.47109,-0.03891
4970.50688,-0.03892
4969.54267,-0.03911
4968.57846,-0.0393
4967.61425,-0.03938
4966.65003,-0.03929
