"Wavenumber","Intensity"
"1050.661","40694"
"1053.728","40801.67"
"1056.793","40599"
"1059.856","40378"
"1062.916","39918.67"
"1065.974","39468.33"
"1069.03","39321.33"
"1072.084","39221.33"
"1075.136","38899.33"
"1078.186","38784.67"
"1081.233","38670.33"
"1084.278","38519"
"1087.321","38396"
"1090.362","38403"
"1093.401","38289.67"
"1096.438","38125.33"
"1099.472","38199.67"
"1102.505","38025.33"
"1105.535","37953"
"1108.563","37881"
"1111.589","37764.67"
"1114.613","37671.33"
"1117.634","37456"
"1120.654","37340.33"
"1123.671","37298.33"
"1126.687","37167.67"
"1129.7","37016.33"
"1132.711","36845.67"
"1135.72","36720.67"
"1138.726","36679"
"1141.731","36492.33"
"1144.734","36357.67"
"1147.734","36278.67"
"1150.732","36132.67"
"1153.728","35942"
"1156.723","35966.67"
"1159.715","36034"
"1162.704","36101.67"
"1165.692","36128.67"
"1168.678","35858"
"1171.661","35616"
"1174.643","35572"
"1177.622","35516.67"
"1180.6","35491.33"
"1183.575","35497.33"
"1186.548","35377"
"1189.519","35585"
"1192.488","35890.33"
"1195.455","36469.33"
"1198.42","37465.33"
"1201.382","38214"
"1204.343","37885.67"
"1207.301","36981.67"
"1210.258","36230"
"1213.212","35872.33"
"1216.165","35846"
"1219.115","35966"
"1222.063","36253.67"
"1225.009","36881.67"
"1227.953","37564.67"
"1230.895","37749"
"1233.835","37194.67"
"1236.773","36451.67"
"1239.709","35941"
"1242.643","35620"
"1245.575","35524"
"1248.504","35508.67"
"1251.432","35402"
"1254.358","35431"
"1257.281","35494.67"
"1260.203","35854"
"1263.122","36265.67"
"1266.04","37028"
"1268.955","38310.33"
"1271.869","40250.67"
"1274.78","42090.67"
"1277.689","42362.33"
"1280.597","41171.33"
"1283.502","40044.67"
"1286.405","40267"
"1289.306","40919.33"
"1292.206","40295.33"
"1295.103","38304"
"1297.998","36836"
"1300.891","36120"
"1303.782","35822.67"
"1306.672","35570.33"
"1309.559","35577.67"
"1312.444","35637"
"1315.327","35759.33"
"1318.208","35928.67"
"1321.087","36018.33"
"1323.965","36345.33"
"1326.84","36788"
"1329.713","37912.33"
"1332.584","39333.67"
"1335.453","40724"
"1338.32","42223"
"1341.186","44908"
"1344.049","49283.33"
"1346.91","53028.67"
"1349.769","53090.67"
"1352.627","49559.67"
"1355.482","46249"
"1358.335","45837.67"
"1361.187","48225.67"
"1364.036","51378.33"
"1366.883","53198"
"1369.729","52022.67"
"1372.572","48896.33"
"1375.414","44906.33"
"1378.253","41086.67"
"1381.091","38322.33"
"1383.926","36816.33"
"1386.76","35898"
"1389.592","35324"
"1392.422","34966.67"
"1395.249","34647.33"
"1398.075","34452.33"
"1400.899","34317.67"
"1403.721","34172.33"
"1406.541","34078.67"
"1409.359","34091"
"1412.175","34024.67"
"1414.99","33971"
"1417.802","33885"
"1420.612","33918.33"
"1423.421","34060.33"
"1426.227","34103.67"
"1429.032","34449.33"
"1431.834","34773"
"1434.635","34786"
"1437.434","34400"
"1440.23","34162.33"
"1443.025","33995"
"1445.818","33831.33"
"1448.609","33947"
"1451.398","33864"
"1454.186","33986.33"
"1456.971","33970.67"
"1459.754","33893.67"
"1462.536","33775"
"1465.315","33584.67"
"1468.093","33525"
"1470.869","33497.67"
"1473.643","33490.67"
"1476.415","33561.33"
"1479.185","33754.67"
"1481.953","33719.33"
"1484.719","33754"
"1487.484","33434.33"
"1490.246","33112"
"1493.007","32843.33"
"1495.766","32785"
"1498.522","32721"
"1501.277","32667.33"
"1504.031","32660.33"
"1506.782","32780.33"
"1509.531","32876"
"1512.278","32950.67"
"1515.024","32910.67"
"1517.768","33104.67"
"1520.51","33518.33"
"1523.249","33885.33"
"1525.988","34284.67"
"1528.724","34287.67"
"1531.458","33956.67"
"1534.191","33535.33"
"1536.921","33254.33"
"1539.65","33071"
"1542.377","32975"
"1545.102","33032.67"
"1547.825","33038.67"
"1550.546","33221.33"
"1553.266","33771.33"
"1555.984","34595.33"
"1558.699","36190.67"
"1561.413","38153.67"
"1564.125","39125.67"
"1566.836","38542"
"1569.544","37709"
"1572.251","38061.33"
"1574.955","39730.33"
"1577.658","43011"
"1580.359","47345"
"1583.058","50166.67"
"1585.756","48503.33"
"1588.451","43784.33"
"1591.145","39453"
"1593.837","36742"
"1596.527","35227"
"1599.215","34486.33"
"1601.902","34038"
"1604.586","34212"
"1607.269","34697"
"1609.95","35050"
"1612.629","34564"
"1615.307","33636.67"
"1617.982","32517.67"
"1620.656","31702.67"
"1623.328","31407.33"
"1625.998","31036.67"
