"Wavenumber","Intensity"
"1044.521","10478"
"1047.592","10578.33"
"1050.661","10721.67"
"1053.728","10954"
"1056.793","11295"
"1059.856","11958.67"
"1062.916","13077.67"
"1065.974","14730.33"
"1069.03","16344"
"1072.084","16832"
"1075.136","15457.33"
"1078.186","13285.67"
"1081.233","11648"
"1084.278","10903.67"
"1087.321","10485.67"
"1090.362","10357"
"1093.401","10263"
"1096.438","10201.67"
"1099.472","10101.67"
"1102.505","9975.33"
"1105.535","9854"
"1108.563","9908.33"
"1111.589","9928.33"
"1114.613","9906.67"
"1117.634","9736.67"
"1120.654","9528.33"
"1123.671","9483.67"
"1126.687","9468"
"1129.7","9436.67"
"1132.711","9439"
"1135.72","9435"
"1138.726","9486.67"
"1141.731","9606.33"
"1144.734","9936"
"1147.734","10453.67"
"1150.732","10814"
"1153.728","10631.33"
"1156.723","10193"
"1159.715","9735.67"
"1162.704","9619"
"1165.692","9687.33"
"1168.678","9752.33"
"1171.661","9806"
"1174.643","9603.67"
"1177.622","9434.33"
"1180.6","9381.33"
"1183.575","9374.67"
"1186.548","9238.67"
"1189.519","9237"
"1192.488","9276.33"
"1195.455","9349.33"
"1198.42","9318.33"
"1201.382","9252"
"1204.343","9220.67"
"1207.301","9251.33"
"1210.258","9248.67"
"1213.212","9307.67"
"1216.165","9381.33"
"1219.115","9451"
"1222.063","9680"
"1225.009","9891.67"
"1227.953","10214"
"1230.895","10717"
"1233.835","11559"
"1236.773","13080.33"
"1239.709","15378.33"
"1242.643","17335.33"
"1245.575","17788.67"
"1248.504","16478"
"1251.432","14865.67"
"1254.358","13788"
"1257.281","13601.67"
"1260.203","13831.33"
"1263.122","13853.33"
"1266.04","13460.67"
"1268.955","12712.33"
"1271.869","12062.67"
"1274.78","11747"
"1277.689","11579"
"1280.597","11707"
"1283.502","12253"
"1286.405","13656"
"1289.306","16150"
"1292.206","19934"
"1295.103","24630"
"1297.998","29388.67"
"1300.891","32649"
"1303.782","32486.33"
"1306.672","30532.33"
"1309.559","29980"
"1312.444","31155.33"
"1315.327","31253"
"1318.208","28601.67"
"1321.087","23990"
"1323.965","18876"
"1326.84","15181.33"
"1329.713","13414.33"
"1332.584","13038.67"
"1335.453","13758.67"
"1338.32","15856.67"
"1341.186","20751"
"1344.049","29860.33"
"1346.91","40163.33"
"1349.769","42538.33"
"1352.627","34413.33"
"1355.482","24100.67"
"1358.335","18045.33"
"1361.187","15258.33"
"1364.036","13526"
"1366.883","12102"
"1369.729","10970.67"
"1372.572","10212.67"
"1375.414","9796.67"
"1378.253","9446.33"
"1381.091","9238"
"1383.926","9102"
"1386.76","9015"
"1389.592","8887.67"
"1392.422","8726"
"1395.249","8647.67"
"1398.075","8550"
"1400.899","8474.67"
"1403.721","8382.33"
"1406.541","8305.33"
"1409.359","8314"
"1412.175","8341"
"1414.99","8380.33"
"1417.802","8339.33"
"1420.612","8364.33"
"1423.421","8365"
"1426.227","8388"
"1429.032","8408.33"
"1431.834","8421"
"1434.635","8472"
"1437.434","8516.33"
"1440.23","8704.33"
"1443.025","8839"
"1445.818","8976.67"
"1448.609","9303"
"1451.398","9776.33"
"1454.186","10172.67"
"1456.971","10151"
"1459.754","9685.67"
"1462.536","9202.33"
"1465.315","8851.67"
"1468.093","8680.67"
"1470.869","8636"
"1473.643","8538.67"
"1476.415","8474"
"1479.185","8483"
"1481.953","8458.67"
"1484.719","8360"
"1487.484","8322.33"
"1490.246","8327.67"
"1493.007","8303"
"1495.766","8322.67"
"1498.522","8307.33"
"1501.277","8373.33"
"1504.031","8404.67"
"1506.782","8542.67"
"1509.531","8695.33"
"1512.278","8957.33"
"1515.024","9174.67"
"1517.768","9339.33"
"1520.51","9375"
"1523.249","9369.67"
"1525.988","9412.67"
"1528.724","9449.67"
"1531.458","9615.33"
"1534.191","10076.33"
"1536.921","10683.33"
"1539.65","11253.33"
"1542.377","11662.67"
"1545.102","12112"
"1547.825","12782.67"
"1550.546","13948.33"
