"Wavenumber","Intensity"
"1053.728","4729.67"
"1056.793","4764.67"
"1059.856","4750.33"
"1062.916","4737.67"
"1065.974","4737.67"
"1069.03","4749"
"1072.084","4772.67"
"1075.136","4779"
"1078.186","4826"
"1081.233","4859.67"
"1084.278","4914.67"
"1087.321","4903"
"1090.362","4930.33"
"1093.401","4881"
"1096.438","4756"
"1099.472","4622"
"1102.505","4465"
"1105.535","4412"
"1108.563","4368.67"
"1111.589","4371.33"
"1114.613","4411.33"
"1117.634","4475.67"
"1120.654","4460"
"1123.671","4464"
"1126.687","4397"
"1129.7","4378.33"
"1132.711","4333.33"
"1135.72","4256"
"1138.726","4275"
"1141.731","4227"
"1144.734","4228"
"1147.734","4177.33"
"1150.732","4140"
"1153.728","4136"
"1156.723","4143"
"1159.715","4168.33"
"1162.704","4243.33"
"1165.692","4368"
"1168.678","4432.33"
"1171.661","4360.67"
"1174.643","4220"
"1177.622","4174.33"
"1180.6","4101.67"
"1183.575","4079.67"
"1186.548","4075"
"1189.519","4102"
"1192.488","4137.33"
"1195.455","4198.33"
"1198.42","4219.33"
"1201.382","4228.67"
"1204.343","4274.33"
"1207.301","4288"
"1210.258","4333.67"
"1213.212","4301.67"
"1216.165","4224.67"
"1219.115","4125"
"1222.063","4128"
"1225.009","4123.33"
"1227.953","4127.67"
"1230.895","4117"
"1233.835","4159"
"1236.773","4178"
"1239.709","4245.33"
"1242.643","4327.67"
"1245.575","4417"
"1248.504","4501.67"
"1251.432","4544.67"
"1254.358","4607.33"
"1257.281","4555"
"1260.203","4534.67"
"1263.122","4478.33"
"1266.04","4454.33"
"1268.955","4476.33"
"1271.869","4540.33"
"1274.78","4782"
"1277.689","5096.67"
"1280.597","5689.33"
"1283.502","6729.67"
"1286.405","8798"
"1289.306","11842"
"1292.206","13701.67"
"1295.103","12602"
"1297.998","9627.33"
"1300.891","7137.67"
"1303.782","5913.67"
"1306.672","5296.67"
"1309.559","4992.67"
"1312.444","4742.67"
"1315.327","4520.33"
"1318.208","4335"
"1321.087","4241"
"1323.965","4156"
"1326.84","4084.33"
"1329.713","4061"
"1332.584","4063.67"
"1335.453","4119.33"
"1338.32","4183.33"
"1341.186","4257.33"
"1344.049","4302.33"
"1346.91","4336.67"
"1349.769","4276.67"
"1352.627","4272.67"
"1355.482","4266.67"
"1358.335","4320.67"
"1361.187","4440"
"1364.036","4639"
"1366.883","4912.67"
"1369.729","5245"
"1372.572","5655"
"1375.414","6093.33"
"1378.253","6632.67"
"1381.091","7289.67"
"1383.926","7699"
"1386.76","7441"
"1389.592","6755.33"
"1392.422","5921.33"
"1395.249","5291.67"
"1398.075","4877.33"
"1400.899","4714"
"1403.721","4770.67"
"1406.541","4961"
"1409.359","5370.67"
"1412.175","5931.67"
"1414.99","6323"
"1417.802","6228.67"
"1420.612","5553.33"
"1423.421","4889.33"
"1426.227","4407.67"
"1429.032","4207"
"1431.834","4152.67"
"1434.635","4145.33"
"1437.434","4159.67"
"1440.23","4173.33"
"1443.025","4170"
"1445.818","4176.67"
"1448.609","4137"
"1451.398","4127.67"
"1454.186","4175"
"1456.971","4138.67"
"1459.754","4104"
"1462.536","4015"
"1465.315","3922.67"
"1468.093","3841"
"1470.869","3818.67"
"1473.643","3753.33"
"1476.415","3728"
"1479.185","3787.33"
"1481.953","3862"
"1484.719","3936.67"
"1487.484","3898.33"
"1490.246","3838"
"1493.007","3712.33"
"1495.766","3639"
"1498.522","3613"
"1501.277","3560.67"
"1504.031","3563.67"
"1506.782","3547.67"
"1509.531","3593.33"
"1512.278","3638"
"1515.024","3704.67"
"1517.768","3809.33"
"1520.51","3961"
"1523.249","4037"
"1525.988","3959.33"
"1528.724","3791.33"
"1531.458","3667.67"
"1534.191","3602.67"
"1536.921","3542"
"1539.65","3545.33"
"1542.377","3534.33"
"1545.102","3547.33"
"1547.825","3540"
"1550.546","3541.67"
"1553.266","3598"
"1555.984","3599.67"
"1558.699","3654.33"
"1561.413","3724"
"1564.125","3797.67"
"1566.836","3925.33"
"1569.544","4052.67"
"1572.251","4186.33"
"1574.955","4308.33"
"1577.658","4445.33"
"1580.359","4717.33"
"1583.058","5298.33"
"1585.756","6303.33"
"1588.451","7736"
"1591.145","9319"
"1593.837","10178.33"
"1596.527","10021"
"1599.215","9614"
"1601.902","10203.33"
"1604.586","12372.33"
"1607.269","14763.33"
"1609.95","14862.33"
"1612.629","12278.67"
"1615.307","9060.33"
"1617.982","6880"
"1620.656","5744"
"1623.328","5112.67"
"1625.998","4675"
"1628.666","4283.67"
"1631.333","3996.33"
"1633.997","3816.33"
"1636.66","3699.33"
"1639.321","3619.67"
"1641.981","3537.33"
"1644.638","3490.67"
"1647.294","3478.33"
"1649.948","3466"
"1652.6","3509"
"1655.25","3610"
"1657.899","3720.67"
"1660.545","3807.67"
"1663.19","3821.67"
"1665.834","3790.33"
"1668.475","3620"
"1671.115","3449.33"
"1673.752","3355.67"
"1676.389","3274"
"1679.023","3217.67"
"1681.655","3208"
"1684.286","3210"
"1686.915","3226.67"
"1689.542","3275.33"
"1692.168","3348.33"
"1694.791","3524"
"1697.413","3829.67"
"1700.033","4357"
"1702.652","5004.67"
"1705.269","5414.67"
"1707.883","5392"
"1710.497","4875.33"
"1713.108","4235"
"1715.717","3805"
"1718.325","3502.67"
"1720.931","3385.33"
"1723.536","3323.33"
"1726.138","3302"
"1728.739","3190.67"
"1731.338","3143.67"
"1733.936","3083"
"1736.531","3052"
"1739.125","3009.67"
"1741.718","2978.67"
"1744.308","2938.33"
"1746.897","2900"
"1749.484","2892.67"
"1752.069","2829"
"1754.652","2809.33"
"1757.234","2779"
"1759.814","2766.33"
"1762.392","2752"
"1764.969","2732.33"
"1767.544","2727.67"
"1770.117","2713.33"
"1772.689","2696"
"1775.258","2686.33"
"1777.826","2679.33"
"1780.393","2688"
"1782.957","2672.67"
"1785.52","2655.67"
"1788.081","2627"
"1790.641","2637.33"
"1793.198","2634.33"
"1795.754","2622"
"1798.309","2625"
"1800.861","2615.67"
"1803.412","2614.33"
"1805.961","2602.67"
"1808.509","2599.33"
"1811.055","2580.67"
"1813.599","2569.67"
"1816.141","2570.33"
"1818.682","2569"
"1821.221","2546"
"1823.759","2558.67"
"1826.294","2523.67"
"1828.828","2526.67"
"1831.361","2506"
"1833.891","2513"
"1836.42","2513.33"
"1838.947","2484.33"
"1841.473","2451.67"
"1843.997","2457"
"1846.519","2435.67"
