Wavenumber,Intensity
1239.709,8370.33
1242.643,8362.33
1245.575,8404
1248.504,8436
1251.432,8566
1254.358,8607.33
1257.281,8705.33
1260.203,8678.33
1263.122,8568
1266.04,8381.67
1268.955,8213
1271.869,8113.67
1274.78,8071
1277.689,8059.67
1280.597,8071.67
1283.502,8138
1286.405,8200.67
1289.306,8272.67
1292.206,8366.33
1295.103,8384.33
1297.998,8395
1300.891,8429.33
1303.782,8531
1306.672,8615.33
1309.559,8610.33
1312.444,8586.67
1315.327,8576.33
1318.208,8538
1321.087,8603.67
1323.965,8633
1326.84,8638
1329.713,8545.67
1332.584,8450.67
1335.453,8443
1338.32,8620.67
1341.186,9079.33
1344.049,9633.67
1346.91,10104.67
1349.769,10349.67
1352.627,10262.33
1355.482,10032
1358.335,9974.33
1361.187,10180
1364.036,10282
1366.883,10183.33
1369.729,9819
1372.572,9482.67
1375.414,9436
1378.253,9469
1381.091,9433.67
1383.926,9376.67
1386.76,9473.67
1389.592,9857
1392.422,10456
1395.249,11056
1398.075,11352
1400.899,11257.33
1403.721,10817
1406.541,10202.33
1409.359,9758.33
1412.175,9634
1414.99,9826.33
1417.802,10126.67
1420.612,10376.67
1423.421,10617.67
1426.227,10762.67
1429.032,10567.33
1431.834,10174.33
1434.635,9924
1437.434,9805.67
1440.23,9760.67
1443.025,9770
1445.818,10130.67
1448.609,10502.33
1451.398,10438.33
1454.186,9735
1456.971,8992
1459.754,8463.67
1462.536,8225.67
1465.315,8000
1468.093,7860
1470.869,7871
1473.643,7837
1476.415,7921.33
1479.185,8042.33
1481.953,8120.33
1484.719,8233.67
1487.484,8168.33
1490.246,8101
1493.007,7959.33
1495.766,7921.33
1498.522,8059.33
1501.277,8331
1504.031,8588.67
1506.782,8715.67
1509.531,8742.33
1512.278,8745.67
1515.024,8911.67
1517.768,9298
1520.51,9462.33
1523.249,9284.67
1525.988,8971
1528.724,8765.67
1531.458,8825.67
1534.191,8787.33
1536.921,8413.67
1539.65,8054.67
1542.377,7687.67
1545.102,7523.33
1547.825,7393.33
1550.546,7355.33
1553.266,7304.67
1555.984,7305.33
1558.699,7287.33
1561.413,7286
1564.125,7353
1566.836,7460.33
1569.544,7637
1572.251,7798.67
1574.955,7938
1577.658,8007
1580.359,8190.67
1583.058,8647.67
1585.756,9235
1588.451,9631
1591.145,9518.67
1593.837,9279.33
1596.527,9351
1599.215,9833
1601.902,10488.33
1604.586,11226.33
1607.269,12100.67
1609.95,13556
1612.629,14876
1615.307,14447
1617.982,12200.67
1620.656,10028.33
1623.328,8651.33
1625.998,7909.67
1628.666,7487.33
1631.333,7247.67
1633.997,7098.33
1636.66,7008
1639.321,6921
1641.981,6815.67
1644.638,6805
1647.294,6739.33
1649.948,6682.33
1652.6,6634
1655.25,6630.33
1657.899,6573.33
1660.545,6560.33
1663.19,6525.67
1665.834,6498.33
1668.475,6484.67
1671.115,6433.33
1673.752,6423.33
1676.389,6418.33
1679.023,6370.33
1681.655,6381.67
1684.286,6314.33
1686.915,6349.67
1689.542,6336.67
1692.168,6326.33
1694.791,6300.67
1697.413,6312
1700.033,6320.67
1702.652,6321.67
1705.269,6431
1707.883,6519.33
1710.497,6645.33
1713.108,6793.33
1715.717,7123.33
1718.325,7345
1720.931,7344.33
1723.536,7146.67
1726.138,6884
1728.739,6679.33
1731.338,6440.33
1733.936,6339
1736.531,6240
1739.125,6178.67
1741.718,6130
1744.308,6057
1746.897,6010.33
1749.484,5977.33
1752.069,5925
1754.652,5916.67
1757.234,5894.67
1759.814,5834.33
1762.392,5839
1764.969,5816
1767.544,5784.67
1770.117,5769.33
1772.689,5744.33
1775.258,5742
1777.826,5732
1780.393,5726
1782.957,5709.67
1785.52,5663
1788.081,5647
1790.641,5649
1793.198,5645.67
1795.754,5621.33
1798.309,5616.33
1800.861,5603
1803.412,5621.33
1805.961,5574.33
1808.509,5592.33
1811.055,5585.67
1813.599,5520
1816.141,5512.67
1818.682,5520
1821.221,5516.67
1823.759,5486.33
1826.294,5482.33
1828.828,5440.33
1831.361,5485.33
1833.891,5399
1836.42,5370.67
1838.947,5379
1841.473,5344.33
1843.997,5329.33
1846.519,5320
1849.04,5274
1851.559,5239.33
1854.076,5243.33
1856.591,5171
1859.105,5136.67
1861.617,5140.67
1864.128,5122.67
1866.637,5112.67
1869.144,5083
1871.65,5124.67
1874.154,5091.67
1876.656,5074.33
1879.156,5074.67
1881.655,5049.67
1884.153,4985.33
1886.648,4980
1889.142,5003
1891.635,4969
1894.125,4988.33
1896.614,4957.33
1899.102,4946.67
1901.587,4944
1904.071,4913.33
1906.554,4861
1909.035,4869.67
1911.514,4856
1913.991,4815.33
1916.467,4839
1918.942,4781.33
1921.414,4758
1923.885,4748
1926.355,4697.33
1928.822,4707.67
1931.289,4687.33
1933.753,4637.67
1936.216,4607.67
1938.677,4595.67
1941.137,4620
1943.595,4542.33
1946.051,4549.67
1948.506,4510.33
1950.959,4486.33
1953.411,4501
1955.861,4490.67
1958.309,4450.67
1960.756,4447.33
1963.201,4415.67
1965.644,4405.67
1968.086,4391.67
1970.526,4387
1972.965,4369.67
1975.402,4372.33
1977.838,4339.33
1980.272,4332.67
1982.704,4310.33
1985.135,4320.33
1987.564,4257.67
1989.991,4267
1992.417,4272.33
1994.841,4230.67
1997.264,4220.67
1999.685,4209.67
2002.105,4177.67
2004.523,4174.67
2006.939,4138.67
2009.354,4099.67
2011.767,4091.33
2014.179,4063.67
2016.589,4049.33
2018.997,4013
2021.404,3986
2023.81,3955.67
2026.213,3960.67
2028.616,3964.33
2031.016,3925.33
2033.415,3928
2035.813,3911.33
2038.209,3904.33
2040.603,3936.33
2042.996,3885
2045.387,3867.67
2047.777,3847.67
2050.165,3842.67
2052.551,3862.33
2054.936,3824.67
2057.32,3835
2059.702,3769.33
2062.082,3811
2064.461,3774.67
2066.838,3751.67
2069.214,3762
2071.588,3720.67
2073.96,3718.33
2076.331,3721.33
2078.701,3691.33
2081.069,3688
2083.435,3655
2085.8,3619.33
2088.163,3588.67
2090.525,3581
2092.886,3576.67
2095.244,3567.33
2097.601,3546
2099.957,3491.67
2102.311,3498.33
2104.664,3489.67
2107.015,3474.33
2109.364,3460.67
2111.712,3413
2114.059,3400.33
2116.404,3371
2118.747,3392
2121.089,3373.33
2123.43,3346
2125.769,3312.67
2128.106,3336.67
2130.442,3300
2132.776,3295.67
2135.109,3280
2137.44,3283.67
2139.77,3250.67
2142.098,3252
2144.425,3245
2146.75,3216
2149.074,3193
2151.397,3165
2153.717,3169.33
2156.037,3165.67
2158.354,3140.67
2160.671,3132.33
2162.985,3123.67
2165.299,3106.33
2167.61,3089
2169.921,3038.67
2172.23,3056.33
2174.537,3041
2176.843,3015.33
2179.147,2995.33
2181.45,2962.33
2183.751,2981
2186.051,2938.67
2188.349,2916.33
2190.646,2925.33
2192.942,2900
2195.236,2861.33
2197.528,2854.33
2199.819,2852.33
2202.109,2828.33
2204.397,2854.67
2206.683,2812
2208.968,2810.33
2211.252,2806
2213.534,2795.33
2215.815,2780
2218.094,2754.67
2220.372,2762.33
2222.648,2773.67
2224.923,2750.33
2227.196,2730.67
2229.468,2695
2231.738,2697.33
2234.007,2671.67
2236.275,2663.33
2238.541,2640.67
2240.806,2654.67
2243.069,2641
2245.33,2608.67
2247.591,2621
2249.849,2599.67
2252.107,2592
2254.363,2580.67
2256.617,2569.33
2258.87,2555.33
2261.122,2562
2263.372,2520.33
2265.62,2502.67
2267.868,2494.33
2270.113,2477.67
2272.358,2481
2274.601,2461.33
2276.842,2450.67
2279.082,2423.33
